Signature,Time,Action,From,Amount,Value,Platform,Source
2gSb8QUS4mnkZ4jcNqAoeacoxWp6GdsMQnrtpveZZSLS7Q3RFe17fvH1mJDbPy8fEyMJ5WHDThQQDMpb3xH4hqAC,2025-03-02 15:02:19,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2633.14827113,10.011288669514004,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2gSb8QUS4mnkZ4jcNqAoeacoxWp6GdsMQnrtpveZZSLS7Q3RFe17fvH1mJDbPy8fEyMJ5WHDThQQDMpb3xH4hqAC,2025-03-02 15:02:19,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.058900201,10.42886958906,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5WieeRTtjqxVsB9oQpi66NhWCs9CkL6H23r8bmo4BBzBqnNUPSE47e7CVrxkcuTqyqrPdh5s6nngiJ94xK6PdJxM,2025-03-02 15:02:18,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,6981.11275919,27.984267,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo"
2w9twAmtvwyFuEmiL1HbDACCA1MDsTW9pH5rR7e473ytLFPcwM4yncWrRp6eaN7Xv6AGFMFQMR7r3RiocnVAaSoV,2025-03-02 12:54:31,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7036.96163221,28.154269,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe"
wNvZmBDYJmFTpfePnfd1WWAUe92BUwTfUYghSZvnhkdSrXz5AhxC9GdaRyfxvHppzHuSs5t53QD5rsQBuWubZ4i,2025-03-02 12:47:18,ACTIVITY_TOKEN_SWAP,FkdDHrM8j8psKbxuwjV1jBKCM2JGPygkj7WCX8sSCzNm,1068.68183489,4.19007609079857,CNCBEUHgsEwXRkc5ov5f42gnHnmtrmv3BoG7TdtyKMen,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
wNvZmBDYJmFTpfePnfd1WWAUe92BUwTfUYghSZvnhkdSrXz5AhxC9GdaRyfxvHppzHuSs5t53QD5rsQBuWubZ4i,2025-03-02 12:47:18,ACTIVITY_TOKEN_SWAP,FkdDHrM8j8psKbxuwjV1jBKCM2JGPygkj7WCX8sSCzNm,0.024426123,4.234024160820001,CNCBEUHgsEwXRkc5ov5f42gnHnmtrmv3BoG7TdtyKMen,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5tjsWTSDA5sqd31Zyk3uaRF1FBBZQPVt5HWkNqNom6bkhJqpdWLAZbERG6jhBsZZ5YkijRb6bzdA5JUPNCjRkKfj,2025-03-02 12:47:17,ACTIVITY_TOKEN_SWAP,FkdDHrM8j8psKbxuwjV1jBKCM2JGPygkj7WCX8sSCzNm,602.29070171,2.38475417112,CNCBEUHgsEwXRkc5ov5f42gnHnmtrmv3BoG7TdtyKMen,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5tjsWTSDA5sqd31Zyk3uaRF1FBBZQPVt5HWkNqNom6bkhJqpdWLAZbERG6jhBsZZ5YkijRb6bzdA5JUPNCjRkKfj,2025-03-02 12:47:17,ACTIVITY_TOKEN_SWAP,FkdDHrM8j8psKbxuwjV1jBKCM2JGPygkj7WCX8sSCzNm,365.39382465,2.4019543806854364,CNCBEUHgsEwXRkc5ov5f42gnHnmtrmv3BoG7TdtyKMen,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
56ZAfQ56qfrLwuh7NHag2omGBsb6fdErzE3uX7GUhJPeKz75uCmoT1JTfNo952xgBbumdAE3PTHUZJVxSj7mxLQG,2025-03-02 12:47:17,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.05013,8.72202435624,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3Ak9hesWi9M7kEZnsx2XqPpFvhJhknEFnT4rCmzUidBDKFS9i7AmQx1sioRmVFQyoiY8L5gBj5BY9kFyuH8qBpoJ,2025-03-02 12:44:25,ACTIVITY_AGG_TOKEN_SWAP,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,7092.79975434,28.378245,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc"
2nTJ7N64DS42NRY16dWBpiz5YAKu5CXNjChJynMVqJsLryMP67Y7bABPFCugQCpM4xcvDXYbhsAoABivMiVWFHmH,2025-03-02 12:26:35,ACTIVITY_AGG_TOKEN_SWAP,HgkgiNEEnv5mju99YUyUj6XayWQF6VMdSJAQR16cGPaL,308.3118209,1.23297059127,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
XBvUi89JrdAcqBu1zWnTRh8zKRetBXLSaU9j9Jt6p6HXNRgdEJrzLGP2AXypNX2bKbz3Jo56xVMqfM3rukoonnD,2025-03-02 12:18:14,ACTIVITY_AGG_TOKEN_SWAP,Dp5ushLtg4AP8PgYNYMxV1sGoFF9sf2QpL2LDNAn6Y7H,0.018588424,3.2244429728400004,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
21XMipwksTi9cQH3jA8s3bDLdEjgMd9nDr7n2KvbAsozk9Ja9suuGTtKXsjBqpnBpLopA1uQwDY3qNqoS6D1FrHJ,2025-03-02 12:18:13,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.05018,8.679658420200001,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK"
RvFK2ed2Vq9Pi4BBZPUP6XiCptd2VrWYT8xKBTBzZwjmUYvDo88DrD7TRZnwsz3GZUSKu2p3TbRxuYCsiecDDDk,2025-03-02 09:43:16,ACTIVITY_AGG_TOKEN_SWAP,Aaht75BTNLSaH6vVmCWA6rvZW27F2ozBcZ4Wd6SNSjgW,0.04984,8.723992574959999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo"
2KqDShKjPuLMm1mpSBDiy1eRXC2rfvZmvdkMLwzaSsGxZCdH4iigZ5zVftWA5f1QbbwJXMi1DC98pJ22KDcb898v,2025-03-02 09:43:08,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2621.5480181,9.916521983685794,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2KqDShKjPuLMm1mpSBDiy1eRXC2rfvZmvdkMLwzaSsGxZCdH4iigZ5zVftWA5f1QbbwJXMi1DC98pJ22KDcb898v,2025-03-02 09:43:08,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.060258955,10.483852990900001,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5Srm2SuBzMwiJgUCXCRpDjnbNA6FXBmrQWmo5wrihjvTxeR6pxYkR1Bbfuynx8KsgaWLJ1E7526nc2tGaPi6XSkc,2025-03-02 09:43:08,ACTIVITY_AGG_TOKEN_SWAP,GShW1yHRY51L1QgJxmaa754kVnLeJjnakQiwGLZbkyKN,0.059247885,10.43395222128,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C"
489ADcS4MXnQG1468MLk7tRqPrt9Tw4mRwE4NjCXDr87sSYWanRBcdVtbGaR6ueoLDkFX8cFALpSPgJohCEQUAn9,2025-03-02 09:43:06,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2874.19216628,10.886506686253414,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
489ADcS4MXnQG1468MLk7tRqPrt9Tw4mRwE4NjCXDr87sSYWanRBcdVtbGaR6ueoLDkFX8cFALpSPgJohCEQUAn9,2025-03-02 09:43:06,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.06544054,11.3853451492,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4kR88YqbgDFgmH7MxwuAWy5WX79S9w5XPpQbgfCWjcDbAR5KVxvadbkX8ypFPppPkY4ts8b8SuWzmimm3bZX2bWc,2025-03-02 09:36:03,ACTIVITY_TOKEN_SWAP,29AUtX9wEz3oxiyjEf7KVYjdXhBNaAQvQG43JTiYFgWi,1.26030051,0.0049469612,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
p95WM5uty4rxCtiWUvpcChQYEjftVpmzppPrxFbTCh7bxgLRwFDvAcFmvpiTJ9qaXNFcJFHo6FdNqMNgfrahAkN,2025-03-02 08:42:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.05009,8.75985886422,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
Ji4gFHC7UiVwNo2dHHn24NgHxJx4kZoe1AReyRBTPsCGDo5K7W5W8VBJhaofsBD4MZSYAUizLhvMUauKi4YaY7M,2025-03-02 08:41:19,ACTIVITY_AGG_TOKEN_SWAP,Aaht75BTNLSaH6vVmCWA6rvZW27F2ozBcZ4Wd6SNSjgW,0.050265,8.8623450201,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C"
2zUCUyzng3qjZoere1QLTHXycDEGMsudypuHSS5WTZUuGGExwQMbws8p6FfrdMdca81mC2RW7mZf4f9bfashxJEP,2025-03-02 08:41:02,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.05023,8.99066803374,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4mMj2kg3yWDRaRvdJG3EcVaHJuTieR1HF6DR9SiXfPD3vzHyxuarY8PFeXPXrUwuuXaiFCz6tKGBuiox4w1ovp6e,2025-03-02 08:39:35,ACTIVITY_AGG_TOKEN_SWAP,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,7207.66107045,28.981421,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, 2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c, SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe"
5QQdntpxNK2kfpYaSAmRvAYwVenr4R1zAR1T6ExMRDZcNRT5dgvhkPR7WcRLsYfcBeoSX4A9h6E5GWB7db4e9b6m,2025-03-02 08:38:16,ACTIVITY_AGG_TOKEN_SWAP,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,7207.66476077,28.848767,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe"
3Yr13XW9dfzg8c5BPwgNB43wrPxEzKcLeDSNvXRYoPCxVVuTDkZvARtoLdrKd6K9Zzz3BSS5oBtta5PB6hZL8rng,2025-03-02 08:36:09,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2240.62432286,8.55365394226352,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3Yr13XW9dfzg8c5BPwgNB43wrPxEzKcLeDSNvXRYoPCxVVuTDkZvARtoLdrKd6K9Zzz3BSS5oBtta5PB6hZL8rng,2025-03-02 08:36:09,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.05148924,8.7572899392,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
bio5rBo9vtJpoTDyAR7c8nMsQXSm93km3eTjJ3hJGxj5jYhEMC63Ksjof15CX6YLBe9iinKbmdvLGoZJtuTpw46,2025-03-02 08:36:07,ACTIVITY_AGG_TOKEN_SWAP,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,7323.4373782,29.310491,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
5wTeLnRPGsFoeXoHRvoXtbytntPjWrdcdzVVn1HFFdbHTNS9be8E94XYayWNdoBtZngzZ3xoS4WAWrrvksLGAjDs,2025-03-02 08:35:10,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2482.22156747,9.481481852730681,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5wTeLnRPGsFoeXoHRvoXtbytntPjWrdcdzVVn1HFFdbHTNS9be8E94XYayWNdoBtZngzZ3xoS4WAWrrvksLGAjDs,2025-03-02 08:35:10,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.057550201,9.788138186080001,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
JtqqmnMcVPbGCkcMsPNvPo9EjaaSxLSNNDBT1aLEyXsCof1UTGphR9nmmKH2j3Rddcp8xoYx1LVr5yAuRDr3DoA,2025-03-02 08:34:57,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7323.4373782,29.348163,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe"
4co6uEZfEbtfX78bM3ThmRfomghjw6pn1H3N65ThjxRAWJ7ffVPJR8Bt4ZtwzzqGU4G942W9K9W9soYir1tAqvzt,2025-03-02 08:18:58,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2548.19454994,9.718221207111942,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4co6uEZfEbtfX78bM3ThmRfomghjw6pn1H3N65ThjxRAWJ7ffVPJR8Bt4ZtwzzqGU4G942W9K9W9soYir1tAqvzt,2025-03-02 08:18:58,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.059592895,10.019949365299999,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3soe3S7xuCNbNWWZbDPRSEF2Eb2ow5WXU5ebbGBBiJj2BqcismRQ36MsVEbzRTAD4HfHpehHb8Vg2CKeEC3ffUBh,2025-03-02 08:18:56,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7442.03362607,29.791937,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky"
4WiA1gUCkAFHsVuBG99tRxpVq8SiuGR7QrP9JMDPjajZP47BNvUXnEbELbnQLwMkAcHzhJH3v6LLes8kvWmvFCSN,2025-03-02 08:18:23,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2547.74273865,9.713694716030801,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4WiA1gUCkAFHsVuBG99tRxpVq8SiuGR7QrP9JMDPjajZP47BNvUXnEbELbnQLwMkAcHzhJH3v6LLes8kvWmvFCSN,2025-03-02 08:18:23,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.0601114,9.89133087,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3Nc1TQjw1d6A2yi74yYUrFSqrs1RxCyiPRPmW9ki3KsQ1KyCJNfGcmQwN1UhBe73M4GEmdko1rvfLTGwLsGkjgqA,2025-03-02 08:18:22,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7442.03362631,29.863249,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe"
c2hpRphywebR7gyXXAmJyDCCQZja94qhMxRGeAY8bP6xTcHmMrviwQ6A1GJbL5w8paAaVV6sn39GhSexiGYRtEa,2025-03-02 08:13:28,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2527.64265914,9.63823451702565,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
c2hpRphywebR7gyXXAmJyDCCQZja94qhMxRGeAY8bP6xTcHmMrviwQ6A1GJbL5w8paAaVV6sn39GhSexiGYRtEa,2025-03-02 08:13:28,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.060170202,9.901006739100001,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
hjhmMYZiK3jQFZvy4cf7s6e2JiDvo8GV42YAZhZo4mEiSHKkc1jotrfpn2qWgy912xz1y1zJr5ERcrhgmbvEY81,2025-03-02 08:13:16,ACTIVITY_AGG_TOKEN_SWAP,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,7501.56989508,30.056225,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
3v4dFJ9isgddjazCYwLegfTcr9xu59m1HczcSeKfL3jmSz3dXvqb16xBzLn2nnhx4SWjkE2KaSb3QmWvVPoHE4wL,2025-03-02 08:12:31,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.05,8.305167929100001,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2dhr5vNqgooVdzMpu7WuzUvqS6yips3btdNUoHTjRqGK37aZSvXVvmg8ktkrhrkU9qo5tGFw98aa5f4WPe3icLbS,2025-03-02 08:11:23,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7561.58245424,30.265366,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3ZuzNJmYE6h5azT6RQ5TbgKB9GH4ZP2vaBeN15BLGE1YHiHT5tn3KCWUPwknaQ46LMWuRPecEhUMxLo72nWzhQTt,2025-03-02 08:04:22,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7622.07511387,30.556543,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky, CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4"
4hEgxsocHBnYQ4aUzBLc6TgA9X7pV5HQKEZuGp3j6vJPufrdVDXMEGoM35jz1i3wZX9wiiNqRrmXEr8hxFJMvYC8,2025-03-02 07:47:32,ACTIVITY_AGG_TOKEN_SWAP,EQyYgCnwwZxuh3SfnrFBEiFqDUUSfpqiDorf66eqdEcz,0.04954,7.9913908287,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, H8W3ctz92svYg6mkn1UtGfu2aQr2fnUFHM1RhScEtQDt"
5sAqQEpXnt2mSQ1o7QwoTq2ZwfuEf6g4wbvq77WZ9RzSm9ScrHFSXXMopW6qWK4CaGwGP8VYKRAk7WNmTeJa559W,2025-03-02 07:38:49,ACTIVITY_AGG_TOKEN_SWAP,Aaht75BTNLSaH6vVmCWA6rvZW27F2ozBcZ4Wd6SNSjgW,0.05036,7.9330505555,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C"
2iEAnaFrpcgYdouW14sKbEJi73DEXC8E57mWaDJDLXm7f2ZguwVarjQarft9nV66xUHoDW9tpc1CqxdDMUJU6eTL,2025-03-02 07:38:31,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7810.02771478,31.339989,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky"
4Wz5DPDLqQuKExafQcCcAjEEZuqTGr32yK6rTwgRHgsxxwsnJT7dxsjnJCu8oa7riTCeh5wEb9hEYDXEdnDXh3uM,2025-03-02 07:37:56,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2646.5610524,10.108087405981486,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4Wz5DPDLqQuKExafQcCcAjEEZuqTGr32yK6rTwgRHgsxxwsnJT7dxsjnJCu8oa7riTCeh5wEb9hEYDXEdnDXh3uM,2025-03-02 07:37:56,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.065570202,10.2125589615,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2AvXfFsFDdvtiFajzyyWuQ939QbPz73jqZSufjRwEEnDQFxoXHYqCj1x9oz1cdqSEyb26sQBACWj8PWHAYGEqvCa,2025-03-02 07:37:45,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7936.0,31.757196,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ"
